,uid,source,SQN,text,origin,entity,start_char,end_char,class,subclass,ner_type,links
1199,952645026126974977,twitter,0,Westminster Abbey is full of dead kings and queens buried all over the place TheCoronation,,Westminster Abbey,0,17,Location,Architectural Structure,FAC,https://twitter.com//ALGALWAY/status/952645026126974977
1200,952647266988380161,twitter,0,RoyalFamily BBCOne RCT What were the railway tracks put into Westminster Abbey for Didnt seem to explain why they were built,,Westminster Abbey,61,78,Location,Architectural Structure,FAC,https://twitter.com//victorthevole/status/952647266988380161
1201,952653748639322112,twitter,0,Ooooooo just booked to go into Westminster abbey havent been there since I was 10,,Westminster Abbey,-1,-1,Location,Architectural Structure,FAC,https://twitter.com//charlie_Hu22/status/952653748639322112
1202,952758873223548928,twitter,0,Westminster Abbey I miss you httpstcokhH88l631t,,Westminster Abbey,0,17,Location,Architectural Structure,FAC,https://twitter.com//jilliansm13/status/952758873223548928
1203,952873997510873088,twitter,0,On this date in 1559 Elizabeth I is crowned Queen of England in Westminster Abbey London England,,Westminster Abbey,64,81,Location,Architectural Structure,FAC,https://twitter.com//LegendaryJHO/status/952873997510873088
1204,952981465226194946,twitter,0,hltnmnt Most rich niqqa chilling at Westminster abbey and soho we are sorry,,Westminster Abbey,-1,-1,Location,Architectural Structure,FAC,https://twitter.com//temposkillz/status/952981465226194946
1205,953052945687498753,twitter,0,Westminster Abbey is the final resting place of 17 different monarchs httpstco2qMMczmlwT,,Westminster Abbey,0,17,Location,Architectural Structure,FAC,https://twitter.com//Kenneth_Knudson/status/953052945687498753
1206,953375117031235584,twitter,0,Westminster Abbey looks groovy tonight httpstcouauC7gluHr,,Westminster Abbey,0,17,Location,Architectural Structure,FAC,https://twitter.com//_asa/status/953375117031235584
1207,953439124928761856,twitter,0,seeing Westminster Abbey,,Westminster Abbey,7,24,Location,Architectural Structure,FAC,https://twitter.com//zbuszta1/status/953439124928761856
1208,950829815086563330,twitter,0,Got to visit the dome of the rock in Jerusalem last month Its a moving and beautiful place The building here was finished in 691 but still looks brand new httpstcogzhAunqaev,,Dome of the Rock,-1,-1,Location,Architectural Structure,FAC,https://twitter.com//_rob_krauss/status/950829815086563330
1209,950870864500797440,twitter,0,Great pic of The Dome of the Rock with snow httpstcoXf9VVq38Kg,,Dome of the Rock,17,33,Location,Architectural Structure,FAC,https://twitter.com//apkarthistory/status/950870864500797440
1210,951194519495757825,twitter,0,The Dome of the Rock mosque located in Temple Mount in Jerusalems Old City has undergone renovations carried out by the Waqf a Jordanianbacked organization that oversees Muslim religious sites in Jerusalem httpstcoHve7en5D5C,,Dome of the Rock,4,20,Location,Architectural Structure,FAC,https://twitter.com//AFP/status/951194519495757825
1211,952204454329233408,twitter,0,Since theres no picture taking allowed in Sistine Chapel which was so gorgeous it took my breath away the next best thing is this stair to exit the museum Loved the first time I saw a picture of it and its much better in real life httpstcoWW0bwTVOfN httpstcozR8yTE1071,,Sistine Chapel,42,56,Location,Architectural Structure,FAC,https://twitter.com//reginaohashi/status/952204454329233408
1212,952264015434141697,twitter,0,Hungover Puked in the Sistine Chapel httpstcoMAnTPz9eeo,,Sistine Chapel,22,36,Location,Architectural Structure,FAC,https://twitter.com//annedubya/status/952264015434141697
1213,952378959987183616,twitter,0,zachsleung sarahroeslerr sistine chapel total eye opener dude,,Sistine Chapel,-1,-1,Location,Architectural Structure,FAC,https://twitter.com//jasonapuma_/status/952378959987183616
1214,952513576509558784,twitter,0,Italy has Sistine Chapel thats enough for me httpstcovqzBdMk02r,,Sistine Chapel,10,24,Location,Architectural Structure,FAC,https://twitter.com//Carla_AK1/status/952513576509558784
1215,952583588804952070,twitter,0,During a special baptism service in the Sistine Chapel Pope Francis assured mothers that they could freely breastfeed their babies inside the Vatican httpstcorAYBE9Tj2G httpstco6Xaj2l49iv,,Sistine Chapel,40,54,Location,Architectural Structure,FAC,https://twitter.com//WomenintheWorld/status/952583588804952070
1216,952922395064586240,twitter,0,PennGuinn excuse you did michaelangelo defile the roof of the sistine chapel when he painted it,,Sistine Chapel,-1,-1,Location,Architectural Structure,FAC,https://twitter.com//cholericrat/status/952922395064586240
1217,952986654851174406,twitter,0,Today we went to the Vatican Museum Sistine Chapel and St Peters Basilica for the 5pm Mass httpstcoz8f5LJ9XzO,,Sistine Chapel,36,50,Location,Architectural Structure,FAC,https://twitter.com//BeccaLemire/status/952986654851174406
1218,953107788825268224,twitter,0,Imma be Michaelangelo and you can be my Sistine Chapel,,Sistine Chapel,40,54,Location,Architectural Structure,FAC,https://twitter.com//Tone__Loc/status/953107788825268224
1219,942754042639409155,twitter,0,Lotus Temple Delhi This is the Only peaceful Place in Delhi Those who have not visited Please do visit asap It is near to Iskon Temple East of Kailash httpstcoqdz2Q0n6EK,,Lotus Temple,0,12,Location,Architectural Structure,FAC,https://twitter.com//chavinanupam/status/942754042639409155
1220,942886239388053504,twitter,0,Notable for its flowerlike shape The Lotus Temple in Delhi is one of the most visited buildings in the world Architecture is our mondaymotivation lngstudios httpstcoTFANSlbRqN,,Lotus Temple,37,49,Location,Architectural Structure,FAC,https://twitter.com//lngstudios/status/942886239388053504
1221,943209426768494598,twitter,0,The Lotus Temple is one of the best architectural marvels in modern times It is a place where several visitors from all across the globe come for peace meditation prayer and study MasofINC Actiu Architecture httpstcoX2I7yq3upf,,Lotus Temple,4,16,Location,Architectural Structure,FAC,https://twitter.com//MasofInc/status/943209426768494598
1222,944144949850845184,twitter,0,Lotus temple delhigreat morning,,Lotus Temple,-1,-1,Location,Architectural Structure,FAC,https://twitter.com//sauravk611/status/944144949850845184
1223,946698139142148102,twitter,0,The Lotus Temple in New Delhi is one of the most visited buildings in the world Stravel LotusTemple Delhi India Monument Wanderlust Travel Religion FridayFeeling httpstcoHbCVD7n2o5,,Lotus Temple,4,16,Location,Architectural Structure,FAC,https://twitter.com//stravel_ch/status/946698139142148102
1224,947052861208387584,twitter,0,sweatshopking AustenLied Not sure if we will go to the Bahai center in Haifa but I did visit the Lotus temple outside of Delhi All I know is that I know basically nothing about religions,,Lotus Temple,-1,-1,Location,Architectural Structure,FAC,https://twitter.com//DrCRampini/status/947052861208387584
1225,949229146814660608,twitter,0,RenaultIndia I wish to visit Lotus Temple I like Kwid cause of its perfect conventional size Ease to drive in traffic smoothly in short span of time,,Lotus Temple,29,41,Location,Architectural Structure,FAC,https://twitter.com//dande_vikas/status/949229146814660608
1226,949293051733618688,twitter,0,Praying at the Lotus Temple NYITstudyabroad httpstcoGLJQTRzRkj,,Lotus Temple,15,27,Location,Architectural Structure,FAC,https://twitter.com//NYITSOM/status/949293051733618688
1227,951476970373619712,twitter,0,FranchiseeIndia ArchDigest architectmag india4contests ContestsInIndia ContestsIndiaOn Contest in Contest Hub contestfreak27 ContestFreaky Contestmumbai LOTUS TEMPLE Delhi is the example of most Innovative Architecture Design of Estate Property according to me FranchiseeIndia EstateAward2018,,Lotus Temple,-1,-1,Location,Architectural Structure,FAC,https://twitter.com//AbdulQadiriictQ/status/951476970373619712
1228,952853581891293185,twitter,0,Lucky me at Sam Smith Sydney Opera House concert amazing novaredroom bucketlist httpstco8rjAw4nEKk,,Sydney Opera House,22,40,Location,Architectural Structure,FAC,https://twitter.com//MCYvette/status/952853581891293185
1229,953242749054074880,twitter,0,Clouds look like Sydney Opera House holidays atherton Qld cloudporn lookup australia httpstcoBriAZqoBZr,,Sydney Opera House,17,35,Location,Architectural Structure,FAC,https://twitter.com//JennyOConnor11/status/953242749054074880
1230,953396454932000768,twitter,0,Going to see my first show a cabaret at the Sydney Opera House tonight httpstcoXVBoFgsWpo,,Sydney Opera House,44,62,Location,Architectural Structure,FAC,https://twitter.com//TheSalsaGuy/status/953396454932000768
1231,953444451556438017,twitter,0,EmilieGodin3 Wheres the Sydney Opera House,,Sydney Opera House,24,42,Location,Architectural Structure,FAC,https://twitter.com//jocelynn_jech/status/953444451556438017
1232,953459977741590528,twitter,0,The International Space Station is passing overhead The Sydney Opera House for 387 seconds Australia Space,,Sydney Opera House,56,74,Location,Architectural Structure,FAC,https://twitter.com//TDKofGC/status/953459977741590528
1233,953484476281249792,twitter,0,downtohoerth The Sydney Opera House has terrible acoustics stemming upon someone deciding to swap the dedicated symphony and opera spaces in 1967 httpstcoaiLRHE5UEx,,Sydney Opera House,17,35,Location,Architectural Structure,FAC,https://twitter.com//kathrynyu/status/953484476281249792
1234,953553331917656065,twitter,0,Sydney Sunset Amazing second day at the Sydney Opera House brainiaclive theatre bangs httpstcoYtU29IgA8R,,Sydney Opera House,40,58,Location,Architectural Structure,FAC,https://twitter.com//djandyJoyce/status/953553331917656065
1235,953777761893732352,twitter,0,JacobAWohl realDonaldTrump Had Hitler given Wall Street and big business tax cuts theyd be falling over themselves to praise him Shame that people who think they are smart are so easily fooled,,Wall Street,44,55,Location,InfraStructure,FAC,https://twitter.com//hnannar1/status/953777761893732352
1236,953778817323036672,twitter,0,BvueTrans Will Bellevue ever have a bike lane on both sides of West Lake Sammamish So dangerous under current conditions,,Bellevue Washington,-1,-1,Location,InfraStructure,FAC,https://twitter.com//jagusich/status/953778817323036672
1237,951130736844857344,twitter,0,Most of us will get this wrong if we are thinking this is masjid Aqsa rather this is called the Dome of Rock httpstcoNoN5DtPavl,,Dome of the Rock,-1,-1,Location,ReligiousBuilding,FAC,https://twitter.com//IslamicPhotos/status/951130736844857344
1238,951194519495757825,twitter,0,The Dome of the Rock mosque located in Temple Mount in Jerusalems Old City has undergone renovations carried out by the Waqf a Jordanianbacked organization that oversees Muslim religious sites in Jerusalem httpstcoHve7en5D5C,,Dome of the Rock,4,20,Location,ReligiousBuilding,FAC,https://twitter.com//AFP/status/951194519495757825
1239,916374104256651265,twitter,0,The Dalai Lama Speaksat the Bahai Lotus Temple in India httpstcooprhHfTYB1 Bahai via Bahai Teachings,,Lotus Temple,34,46,Location,ReligiousBuilding,FAC,https://twitter.com//butler8020/status/916374104256651265
1240,916665694799851520,twitter,0,Lotus Temple Bahai House of Worship Delhi Elimination of Prejudice Equality Universal Peace preach religion familytravel india httpstcoD0UISJYxff,,Lotus Temple,0,12,Location,ReligiousBuilding,FAC,https://twitter.com//Bullsroundworld/status/916665694799851520
1241,923217598480662528,twitter,0,Grounds of the Lotus Temple decorated for the Bicentenary of the Birth of Bahullh by flyass max httpstcoqpHLXkFrxG bahai httpstcoBYsUI637hL,,Lotus Temple,15,27,Location,ReligiousBuilding,FAC,https://twitter.com//bahaireddit/status/923217598480662528
1242,928096244655722497,twitter,0,Interior View of The Lotus Temple or the Bahai Houseof Worship of Newdelhi India after construction httpstcokhlGt0MSTG bahai,,Lotus Temple,21,33,Location,ReligiousBuilding,FAC,https://twitter.com//bahaireddit/status/928096244655722497
1243,953668626187366400,twitter,0,SonnyBWilliams Welcome to Makkah brother I saw u yesterday during tawaf around Kaaba,,Kaaba,79,84,Location,ReligiousBuilding,FAC,https://twitter.com//sherry__1987/status/953668626187366400
1244,952407258415206405,twitter,0,ArnbGoswami The Kaaba is the center of the earth It lies in the middle of the earth without any deviation or deformation And because it is the center of gravity it naturally attracts the magnetic charges in this place This is the first point to welcome the sunrise,,Kaaba,16,21,Location,ReligiousBuilding,FAC,https://twitter.com//moid_alam4/status/952407258415206405
1245,941577081678454784,twitter,0,Petronas Towers Malaysia The Petronas Towers also known as the Petronas Twin Towers are twin skyscrapers in Kuala Lumpur Malaysia At a cost of 16 billion USD the building was designed by Cesar Pelli a famous architect PetronasTowers Malaysia KualaLumpur Travel Tour httpstco0ZklYqX4wv,,Petronas Towers,0,15,Location,Skyscraper,FAC,https://twitter.com//WorldPinUK/status/941577081678454784
1246,949627479903399936,twitter,0,Current view from the Sky Bar in KL Wonderful The Petronas Towers in all her glory skybar httpstco68oHRRxCiQ,,Petronas Towers,50,65,Location,Skyscraper,FAC,https://twitter.com//davidpaulbold/status/949627479903399936
1247,953778797345636354,twitter,0,Extagia In the US buy a wedding ring get one Xbox One X In Japan if you buy our console well find you AND WELL HUG YOU ONEGAAAAAI,,Xbox One,45,53,Device,MobilePhone,PRODUCT,https://twitter.com//BousfHearts/status/953778797345636354
1248,953777673762783232,twitter,0,This iPhone X cam go Braazy,,IPhone,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//MikeLuskGME/status/953777673762783232
1249,953777701839622149,twitter,0,I lowkey liked when he didnt have an iPhone because Im a fucking spazz when i can actually see he read my message and didnt respond smh Jesus take the wheel Ive been doing sooo good,,IPhone,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//queen_shadii/status/953777701839622149
1250,953777814263676928,twitter,0,oh god i just broke my iphone screen again it hasnt even been 2 weeks since i got it fixed im actually so mad why does iphone screen have to be so fucking fragile its expensive to fix it duh,,IPhone,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//arianalaziest/status/953777814263676928
1251,953777920719446017,twitter,0,Whack ass iPhone,,IPhone,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//Intense_Pimpin/status/953777920719446017
1252,953777994304294912,twitter,0,I see ya iPhone please turn it down And that was my bad side as well Ohhhhhh,,IPhone,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//AllAboutJordan_/status/953777994304294912
1253,953778085475725313,twitter,0,This iPhone 8 Plus camera Im happy with it fr,,IPhone,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//Juuuuicee_/status/953778085475725313
1254,953778412367130629,twitter,0,caaroooll Hold the Fucking phone you got an iPhone,,IPhone,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//AshCasablanca/status/953778412367130629
1255,953778514339205121,twitter,0,k0nfigCS fuck iPhone get a smasung or what ever android,,IPhone,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//Floxiiik/status/953778514339205121
1256,953778590574923776,twitter,0,Apple and this damn iPhone,,IPhone,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//hazelsoul/status/953778590574923776
1257,953778695684153345,twitter,0,First tweet from my new iPhone,,IPhone,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//Lytrox/status/953778695684153345
1258,953778789791789058,twitter,0,MrKiIlerBean iPhone 6 is good enough for me,,IPhone,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//Skrays99/status/953778789791789058
1259,953778951842824197,twitter,0,I admire people who still use flip phones in an Iphone world,,IPhone,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//nikkidabrowski/status/953778951842824197
1260,953231677945364482,twitter,0,HiHonorIndia will Huawei p9 recieve oreo,,Huawei P953231677945364482,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//Uday96884820/status/953231677945364482
1261,953239770213187584,twitter,0,backalive03 Thanks Its a Huawei P9,,Huawei P9,25,34,Device,MobilePhone,PRODUCT,https://twitter.com//IshSookun/status/953239770213187584
1262,953310533398118401,twitter,0,HuaweiIndia Will Huawei p9 would receive an oreo update,,Huawei P9,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//AmitSha83123414/status/953310533398118401
1263,946544418714034176,twitter,0,UnboxTherapy My phone randomly shuts down It always happens when I call my friends through discord for like 5 times and that too when it was on 50 It was so irritating I use a Samsung galaxy A7 2016 and has a 3300 mah battery,,Samsung Galaxy A7 2016,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//Vishnunair08/status/946544418714034176
1264,953668838318489602,twitter,0,NikeSupport No I did not selecr adapt my plan I am on a Samsung Galaxy S7 Android and latest version of App I already have an open ticket for a separate issue,,Samsung Galaxy S7,56,73,Device,MobilePhone,PRODUCT,https://twitter.com//MizzTamaraBass/status/953668838318489602
1265,953688542982692864,twitter,0,And Im back online Samsung Galaxy S7 edge it is,,Samsung Galaxy S7,19,36,Device,MobilePhone,PRODUCT,https://twitter.com//Spha_Mbhele/status/953688542982692864
1266,933023286379925505,twitter,0,bgdftw joebelfiore WhatsApp Same problem here I have a microsoft Lumia 950 XL and doesnt matter what I do Whatsapp drains battery every day,,Microsoft Lumia 950,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//ChAlFeJi/status/933023286379925505
1267,933463296363069441,twitter,0,sinclairinator MrThreadzilla MakeYourselfNrd FPieces TyreJim juliehubs CarmenCrincoli secitup SarahBDay claidham ElJefeDSecurIT kitzfuhel havochaos ajohnsocyber WarPwnie pvineetha NerdPyle Lisa Royal Mrs Carm robtougher its a lisa OrionListug So the Microsoft Lumia 950,,Microsoft Lumia 950,250,269,Device,MobilePhone,PRODUCT,https://twitter.com//sundhaug92/status/933463296363069441
1268,929701787770245120,twitter,0,phonearena If I showed him my Microsoft Lumia 950 with Windows 10 Mobile hed say Get a real smart phone,,Microsoft Lumia 950,30,49,Device,MobilePhone,PRODUCT,https://twitter.com//JayceeCrumbs/status/929701787770245120
1269,940254645267718144,twitter,0,kilimandjaro45 I cant buy Nokia Lumia 830 or anything lower than Microsoft Lumia 640 XLEven if I get Lumia 950 XL Ill be happySo thats it,,Microsoft Lumia 950,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//josepholakanni/status/940254645267718144
1270,941459726423994368,twitter,0,WatchMixer is there a version for my Microsoft Lumia 950,,Microsoft Lumia 950,37,56,Device,MobilePhone,PRODUCT,https://twitter.com//TopcowRaven/status/941459726423994368
1271,943898207821627393,twitter,0,One of the reasons I loved the Microsoft Lumia 950 User replaceable batteries is a hands down must need feature httpstcoNVzdUwmBXq,,Microsoft Lumia 950,31,50,Device,MobilePhone,PRODUCT,https://twitter.com//Stalsomething/status/943898207821627393
1272,950387643438784513,twitter,0,We go hands on and unbox the Microsoft Lumia 950 Dual SIM GH Variant Unboxing httpstcoueK6fPyk4w,,Microsoft Lumia 950,29,48,Device,MobilePhone,PRODUCT,https://twitter.com//Microsoftcaregh/status/950387643438784513
1273,949079180897071105,twitter,0,chatrmobile Hi Thanks for responding No its not working I tried with Nokia 105 phone No signals has been shown,,Nokia 105,69,78,Device,MobilePhone,PRODUCT,https://twitter.com//mandapati77/status/949079180897071105
1274,949862226168496128,twitter,0,amitbhawani debapratim77 Said rite I have already received my Nokia 105 thanks Amit sir,,Nokia 105,62,71,Device,MobilePhone,PRODUCT,https://twitter.com//IshanGupta2301/status/949862226168496128
1275,951062489411629057,twitter,0,Nokia 105 Dual Sim Mobile Phone New 2017 httpstcoKv0RmBMFhf,,Nokia 105,0,9,Device,MobilePhone,PRODUCT,https://twitter.com//Mozelo_in/status/951062489411629057
1276,951321422642597888,twitter,0,The Google Pixel XL is hands down the best smartphone camera ever,,Pixel smartphone,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//HaHakim97/status/951321422642597888
1277,951533199997288448,twitter,0,ICYMI Pixel 2 was named the highest rated smartphone camera in the world With the combination of premium HW SW AI were here at CES2018 to show you what its got httpstcoUDp3UyUAuB,,Pixel smartphone,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//madebygoogle/status/951533199997288448
1278,951656357710753792,twitter,0,rdw0330 Was taken by a friend visit Mexico with his Pixel 2 smartphone I just did some processing on it Here is the original httpstcoGwuASRphM0,,Pixel smartphone,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//MikeReyher/status/951656357710753792
1279,951746363515006976,twitter,0,MKBHD Why pixel is your favourite smartphone,,Pixel smartphone,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//VikasCo12901842/status/951746363515006976
1280,951779987941552128,twitter,0,znalahkam imanlagi Pixel 2 bro Best Camera Smartphone 2017,,Pixel smartphone,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//myanimalspirit/status/951779987941552128
1281,952269623403171842,twitter,0,madebygoogle I rated the both the pixel 2 and pixel 2 XL 1 in my smartphone awards Keep up the good work,,Pixel smartphone,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//TechwithChris/status/952269623403171842
1282,951825076789358592,twitter,0,Pixel is winning in the smartphone camera game httpstcovFyWGM7gbx,,Pixel smartphone,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//innchy_jay/status/951825076789358592
1283,952412421989326848,twitter,0,geekyranjit And which smartphone camera is personally your favourite rn Let me make a wild guess Pixel XL 2,,Pixel smartphone,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//Taimurlfc/status/952412421989326848
1284,952453992423960577,twitter,0,I messed around with the iPhone 8 iPhone X and Pixel 2 at Bestbuy and let me tell you not having a home button makes a smartphone nearly inoperable,,Pixel smartphone,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//SchrodingersMan/status/952453992423960577
1285,953033638307868672,twitter,0,TARUNMUDALIAR ashwinkm69 Word on the street is that HTC 10 Hong Kong version amp tiawan are getting Oreo OTA now,,HTC 10,52,58,Device,MobilePhone,PRODUCT,https://twitter.com//Justluigi_/status/953033638307868672
1286,953050441868197888,twitter,0,Today in Android Oreo LG V30 HTC 10 Huawei P10 P10 Plus Nokia 6 and Others Wccftech httpstcoaMPdGWZlnH,,HTC 10,29,35,Device,MobilePhone,PRODUCT,https://twitter.com//NokiaFansclub1/status/953050441868197888
1287,953057607853502464,twitter,0,Tried multiple times during the day to get a picture of the Rainbow Ring but the camera on my HTC 10 couldnt pick it up On the plus side though in near whiteout snowy conditions the camera doesnt see moving snow so the road looks clear,,HTC 10,94,100,Device,MobilePhone,PRODUCT,https://twitter.com//NeoDorito/status/953057607853502464
1288,953288911127658496,twitter,0,HTCJapan How to get battery replacement for HTC 10,,HTC 10,44,50,Device,MobilePhone,PRODUCT,https://twitter.com//Lian_Chang/status/953288911127658496
1289,953291082338570241,twitter,0,HTC UK Is factory reset needed fot htc 10,,HTC 10,-1,-1,Device,MobilePhone,PRODUCT,https://twitter.com//Saf981/status/953291082338570241
1290,941324274496884736,twitter,0,oneplus Hi do you still have OnePlus X in stock,,OnePlus X,29,38,Device,MobilePhone,PRODUCT,https://twitter.com//MirianMFI/status/941324274496884736
1291,941464458525839360,twitter,0,ellouis Ive been using a OnePlus X for the last two years I love it Plus I got it with the Bamboo case and its very pretty,,OnePlus X,25,34,Device,MobilePhone,PRODUCT,https://twitter.com//striv/status/941464458525839360
1292,953778810155163649,twitter,0,livingichigo Id pay for Sexy Android 18 and Videl in all DBZ Games,,Android 18,29,39,Device,Instrument,PRODUCT,https://twitter.com//rice_russ/status/953778810155163649
1293,953778687488372736,twitter,0,Check out Nikon D D7000 162MP Digital SLR Camera Black used DSLR wbox fron japan Nikon httpstco9M4RqRjx7T via eBay,,Nikon,10,15,Device,Instrument,PRODUCT,https://twitter.com//photographimag1/status/953778687488372736
1294,930994669307252737,twitter,0,snapchat is a camera company that lost 40M on their only camera evan spiegel really has to ask himself httpstcox4URk7BQ6s,,Snapchat,-1,-1,Device,Software,PRODUCT,https://twitter.com//sonofworldstar/status/930994669307252737
1295,950827137732415489,twitter,0,While Snapchat has released some overarching statistics during its public statementsthe company has not made public any detailed stats related to many of the apps most popular elements httpstcojGg9TWdtkB,,Snapchat,6,14,Device,Software,PRODUCT,https://twitter.com//EditorPublisher/status/950827137732415489
1296,953685713513472000,twitter,0,No surprise redcrosd lost millions of donated to hurricane Katrina victims as well No country is safe from democRAT corruption httpstcoIBeltpCnip,,Hurricane Katrina,-1,-1,Event,Cyclone,EVENT,https://twitter.com//djsroofing64/status/953685713513472000
1297,953520616845520896,twitter,0,Total Eclipse from atop Grand Teton BEST Eclipse View EVER A total solar eclipse happens somewhere on Earth httpstcotYzzzqHlGS,,SolarEclipse,-1,-1,Event,NaturalEvent,EVENT,https://twitter.com//traveltronic/status/953520616845520896
1298,953650791960760320,twitter,0,Of the 219 billion dollar disasters in the US since 1980 Hurricane Harvey ranks 2nd Hurricane Maria 3rd amp Hurricane Irma 5th most costly httpstco7Q0fxuH2rp StateOfClimate NOAANCEIclimate,,Hurricane Harvey,57,73,Event,NaturalEvent,EVENT,https://twitter.com//funds4disaster/status/953650791960760320
1299,953687227120447489,twitter,0,Im never going to forget how Hurricane Harvey destroyed my home and the sadness of having to go jumping to different houses for shelter,,Hurricane Harvey,29,45,Event,NaturalEvent,EVENT,https://twitter.com//iamjustjacs/status/953687227120447489
1300,953697117943549953,twitter,0,Tbh everytime i think about Hurricane Harvey i wanna cry like that was fr such a sad period time for Houston and Im fr happy we got through that shit,,Hurricane Harvey,28,44,Event,NaturalEvent,EVENT,https://twitter.com//urfavbianca/status/953697117943549953
1301,953737714632921090,twitter,0,ItsRedFusion I wish i still had my PS4 but Hurricane Maria had to get inside my house fill it with water an my PS4 is now DEAD,,Hurricane Maria,43,58,Event,NaturalEvent,EVENT,https://twitter.com//JoeNelson69/status/953737714632921090
1302,953749247647772673,twitter,0,Whats going on Months after Hurricane Maria close to half the population of Puerto Rico still doesnt have electricit httpstcoRrzmtwhNi8,,Hurricane Maria,28,43,Event,NaturalEvent,EVENT,https://twitter.com//WDAK/status/953749247647772673
1303,953760648118317056,twitter,0,122 days after hurricane maria I FINALLY HAVE ELECTRICITY AT HOME AGAIN,,Hurricane Maria,-1,-1,Event,NaturalEvent,EVENT,https://twitter.com//soowhatkai/status/953760648118317056
1304,953718697490821127,twitter,0,friendly reminder that hurricane maria hit puerto rico almost four months ago over 50 of puerto rico has been without power for almost four months,,Hurricane Maria,-1,-1,Event,NaturalEvent,EVENT,https://twitter.com//itzxsoph/status/953718697490821127
1305,953308775716458497,twitter,0,Thank you to all who came out this weekend to see the five times Golden Globe Award Winning film Three Billboards Outside Ebbing Missouri The film is our top grossing film in any weekend ever By popular demand we will extend the films run for one more week January 1925 httpstcot7tZ1TBvdX,,goldenGlobeAward,-1,-1,Event,Awards,EVENT,https://twitter.com//Plazamacorg/status/953308775716458497
1306,953233752238579712,twitter,0,Tamil Origin American Actor Aziz Ansari Best Actor Golden Globe Award Master of None Hollywood httpstco9lmnCrO0sY via,,goldenGlobeAward,-1,-1,Event,Awards,EVENT,https://twitter.com//Crazywoodstudio/status/953233752238579712
1307,953132263218163712,twitter,0,Golden Globe Awardwinner and Academy Awardnominee superstar entertainer Lady Gaga will bring her oneofakind talent and creativity to the stage at Park Theater httpstcoaUzbEmVOFa,,goldenGlobeAward,-1,-1,Event,Awards,EVENT,https://twitter.com//VegasScene1/status/953132263218163712
1308,953057166361071616,twitter,0,Congratulations LA Art Show and St Jude Childrens Research Hospital Thank you Jon Hamm Emmy and Golden Globe Award winning actor director and producer for hosting this years Opening Night Premiere What a Pleasure to Sponsor the VIP Reception for another year VIP httpstcoUAVXvOVsUM,,goldenGlobeAward,-1,-1,Event,Awards,EVENT,https://twitter.com//BlackMommaVodka/status/953057166361071616
1309,953021802787287040,twitter,0,How Oprahs Golden Globe award and powerful speech made history httpstcowfYBksHCFB httpstcouq5Md6tA8I,,goldenGlobeAward,-1,-1,Event,Awards,EVENT,https://twitter.com//wptweetmachine/status/953021802787287040
1310,952978729835220992,twitter,0,Winner of a Golden Globe Award for his performance in DisasterArtist see JamesFranco as TommyWiseau today httpstcoxYjiPb6GTl httpstcop65KdhkLRh,,goldenGlobeAward,-1,-1,Event,Awards,EVENT,https://twitter.com//LTWestEndCinema/status/952978729835220992
1311,952967936326725632,twitter,0,Filmed in North Carolina the Golden Globe award winning drama based on a true story Three Billboards Outside httpstcoNGTbiyyMFV,,goldenGlobeAward,-1,-1,Event,Awards,EVENT,https://twitter.com//obxe/status/952967936326725632
1312,951112956510658560,twitter,0,MattisonJeffrey Triciasammyros3 Hi Jeffrey I have a lovely Christmas and New Year thank you Hope you did too You wont be able to get it for a while yet is hitting the festivals before its release,,Christmas,59,68,Event,Festival,EVENT,https://twitter.com//Actress_UK/status/951112956510658560
1313,944708036127608836,twitter,0,Christmas is an annual festival commemorating the birth of Jesus Christ89 observed most commonly on December 2541011 as a religious and cultural celebration among billions of people around the world httpstcoQo0rmCgCX4,,Christmas,0,9,Event,Festival,EVENT,https://twitter.com//CUBASIKASTRONO/status/944708036127608836
